t(),X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56
2008-01-18,-2.820529,4.641377,-1.260186,,-2.633154,-0.018374,-2.066071,-0.854483,9.047151,,,3.204762,1.175719,,,-0.72161,2.380996,,2.157539,-3.530321,0.310623,,,,-0.585952,,,,-2.474209,,,-0.376058,,2.917382,-1.080011,0.265163,0.416276,-3.003388,-1.364496,-2.585688,,,,1.661998,,0.295413,-0.451101,-1.22968,-0.785332,-1.37064,,0.079765,-1.041382,-3.496374,,2.995396
2008-01-22,-3.386214,2.832528,-1.921489,,-3.337076,-1.908626,-3.886033,-2.762086,7.216801,,,2.603618,-0.906054,,,-2.009948,1.332305,,0.108365,-3.445162,-1.259142,,,,-2.529626,,,,-2.007076,,,-1.626794,,-1.22544,-1.080011,-0.701624,-1.694748,-4.403198,-1.166106,-4.14987,,,,-1.183268,,1.30673,-0.836709,-2.994523,0.016175,-2.41419,,1.856193,0.307225,-3.046281,,1.679496
2008-01-23,-5.040318,-0.816384,-2.82501,,-5.270606,-3.546962,-5.787566,-4.031547,4.484528,,,4.200052,-2.63017,,,-3.658859,-1.914101,,-1.011823,-3.969423,-2.751587,,,,-4.198307,,,,-1.066013,,,-2.772623,,-3.402171,-1.080011,-0.963373,-3.983817,-6.330227,-2.751724,-5.250135,,,,-3.148578,,-1.946139,-1.545362,-4.01979,-1.270258,-3.543304,,2.933904,-1.803314,-3.320106,,-0.189955
2008-01-24,-6.970649,-3.386077,-0.742766,,-8.337319,-3.333515,-5.254573,-4.254105,4.803102,,,1.433615,-2.958096,,,-5.310218,-1.328244,,-2.869566,-1.75922,-3.534327,,,,-2.830795,,,,-3.464816,,,-4.641271,,-1.441525,-1.080011,0.549587,-1.845334,-7.731454,-4.550478,-6.610199,,,,-3.436447,,-2.438829,-2.364113,-4.89441,-1.63447,-5.669928,,-1.104302,-2.947263,-4.637821,,-1.727423
2008-01-25,-5.395011,-4.060974,-0.003106,,-15.312002,-4.159866,-3.337954,-4.084326,4.182636,,,-0.200481,-2.397586,,,-4.501136,-2.664461,,-5.317898,-1.568247,-2.742259,,,,-3.88121,,,,-2.614219,,,-3.71465,,-1.556614,-1.080011,-0.280148,-1.993408,-5.414774,-4.622234,-5.635714,,,,-1.523674,,-2.278588,-2.499276,-2.825219,-2.083509,-5.024769,,-0.98019,-4.103184,0.785183,,-1.304472
2008-01-28,-5.607585,-5.282609,1.420307,,-10.937085,-5.206939,-1.676298,-5.405261,4.344057,,,-2.925524,-2.217395,,,-5.173176,-1.873144,,-2.235934,-0.238001,-0.504866,,,,-3.961754,,,,-3.580915,,,-3.555835,,-2.102261,-1.080011,-0.350828,-2.320062,-4.556687,-5.591383,-5.29181,,,,-2.540561,,1.178683,-2.376499,-2.796043,-2.586055,-4.966414,,-0.929446,0.177028,0.779531,,-2.068954
2008-01-29,-6.936775,-1.12907,-0.479512,,-12.766885,-7.283822,-3.336605,-4.965555,-0.881901,,,-0.824735,-2.491759,,,-7.817078,-2.607165,,-1.117108,-1.272606,-1.176119,,,,-5.989915,,,,-4.686844,,,-5.427209,,-1.929857,-1.080011,-2.083183,-1.566032,-5.950775,-3.997932,-6.798626,,,,-2.949226,,2.173228,-2.812933,-3.823597,-1.614217,-4.409853,,-1.814206,-1.739654,1.484523,,-2.219781
2008-01-30,-3.620904,-2.121979,0.559549,,-13.862843,-1.515027,-3.938255,-1.679639,-3.064845,,,-1.993798,-2.933868,,,-5.933464,-1.596063,,-0.963198,-2.145804,-0.818908,,,,-5.366619,,,,-5.01771,,,-6.691051,,-2.395257,-1.080011,-4.063513,0.395143,-4.387206,-4.986571,-6.24708,,,,-1.371522,,3.788406,-2.614271,-3.02759,-3.29273,-4.166865,,-3.376975,0.61301,1.216473,,-3.430092
2008-01-31,-4.910101,-3.464053,0.997259,,-11.02983,-2.481104,-5.130797,-3.231447,-4.226693,,,-0.413043,-4.094151,,,-6.422184,-2.347447,,-1.752637,-4.193015,-2.931178,,,,-3.797385,,,,-3.765511,,,-8.024261,,-3.454701,-1.080011,-2.895226,-1.551939,-2.890227,-3.751442,-6.733414,,,,-2.819245,,2.208327,-3.916345,-4.29536,-5.230449,-5.192565,,-4.90354,0.413509,0.232756,,-4.340542
2008-02-01,-2.615745,-0.811215,2.256827,,-1.285178,-1.587908,-3.302272,-2.223813,-5.144125,,,-2.19406,-4.146822,,,-6.839655,-3.817764,,-3.011245,-1.405442,-2.427194,,,,-5.384994,,,,-0.167252,,,-9.651562,,-3.770295,-1.080011,-2.78336,-3.078466,-1.77111,-3.599786,-7.463577,,,,-2.802682,,2.139609,0.860606,-5.089815,-0.551149,-3.314732,,-2.996202,-0.043132,1.313802,,-5.076851
2008-02-04,-2.673634,1.436735,-0.808278,,-1.126397,-0.895538,-2.182643,-1.470257,-6.257422,,,-2.400313,-0.760887,,,-2.848283,-1.488496,,-2.619448,-1.173575,-1.282173,,,,-4.468376,,,,1.162206,,,-3.581514,,-3.824912,-1.080011,-1.083109,-2.439424,-1.526193,-2.788402,-2.091867,,,,-0.839755,,1.794398,1.148426,-0.746968,-2.350998,-1.099583,,-4.40339,-0.952684,-0.870954,,-4.787528
2008-02-05,0.145676,1.473448,-2.742345,,-0.499349,-0.339112,-1.012099,-0.163689,-3.579973,,,-1.162202,1.630705,,,-1.776417,1.513704,,-0.524754,2.953647,-0.308251,,,,-1.58716,,,,2.903028,,,-1.373386,,-0.855097,-1.080011,-0.56535,-1.690759,-0.827467,-1.425042,-0.267288,,,,0.025576,,2.137925,3.432414,-0.649784,-3.026637,-1.302889,,-1.778087,-0.091117,-1.070286,,-3.858066
2008-02-06,1.38681,2.063093,-3.710463,,1.173759,1.258226,0.648254,1.257808,-0.181238,,,-0.327368,3.445725,,,-0.084752,1.537954,,-0.267694,2.324409,1.710538,,,,0.86245,,,,5.955694,,,0.890943,,2.180314,-1.080011,-0.879574,-0.987467,-0.18504,-0.764967,-0.552502,,,,2.342227,,1.348558,1.875998,-0.910015,-0.627674,2.174919,,-0.493908,0.345674,-3.354565,,-3.242478
2008-02-07,1.212138,1.329745,-4.915245,,1.045563,-0.087117,1.891202,0.850265,-1.264358,,,-1.59469,2.421061,,,-0.257282,1.884915,,-1.333256,2.256627,2.023562,,,,1.763099,,,,1.645077,,,0.963362,,0.275961,-1.080011,0.365761,-0.058137,0.527819,1.047825,2.847082,,,,2.780951,,-1.179074,2.703239,-0.627648,0.210792,1.335025,,-0.196872,-1.154241,-1.754327,,-2.106405
2008-02-08,1.265596,1.416771,-3.0692,,2.696977,-1.660816,2.191258,-1.074441,-1.78934,,,-2.63771,-0.359069,,,1.014153,2.073519,,-1.902167,1.698463,1.903404,,,,4.020847,,,,1.230342,,,-0.219564,,0.295269,-1.080011,0.338787,-0.793143,6.448738,0.836025,2.423519,,,,4.477018,,-1.885328,1.374923,-1.630662,-1.068078,2.516481,,-0.76098,-0.881704,1.873869,,-2.976588
2008-02-11,2.405641,0.799005,0.998416,,2.785238,-0.180072,4.240901,-1.018334,-1.293206,,,-2.967829,1.506213,,,3.272134,1.30307,,-0.925705,0.621785,3.066337,,,,3.756784,,,,1.933768,,,1.252777,,2.047487,-1.080011,-0.193527,-1.951683,4.594469,0.813815,3.28987,,,,2.054723,,-3.673295,2.282092,-2.799672,-0.025275,2.51255,,-1.812634,-2.180038,3.675288,,-0.850096
2008-02-12,3.092499,-0.054834,2.092809,,3.827297,-0.366671,4.488274,0.085196,-2.505345,,,-3.175822,1.093669,,,4.390774,2.799933,,2.317553,0.772103,4.237714,,,,4.651855,,,,1.96682,,,0.28876,,3.149923,-1.080011,-0.023621,-2.502791,1.343348,2.889863,3.949798,,,,-0.570398,,-3.21493,1.33826,-3.412367,1.866691,3.770078,,0.264096,-1.848926,4.813157,,1.293737
2008-02-13,0.547393,-3.933723,1.983452,,-2.001032,-2.888197,2.47375,-2.158915,-3.93791,,,-4.210189,-0.287876,,,0.242375,-1.297108,,0.337075,-0.502118,2.942905,,,,-0.401055,,,,3.194617,,,-0.497348,,1.223625,-1.080011,-2.786414,-4.288714,0.738741,0.763569,1.014693,,,,-2.395861,,-5.335064,0.326778,-8.098706,1.037229,3.435337,,2.73039,-1.250995,6.02612,,3.068975
2008-02-14,1.755029,-0.099815,3.428528,,-0.819401,-1.238131,2.973077,0.115793,-3.642596,,,-7.452142,0.108492,,,1.920006,-0.204371,,0.921359,-0.482573,4.03683,,,,-0.591201,,,,2.438279,,,0.269556,,0.694596,-1.080011,-2.511069,-0.647978,1.609807,2.363872,1.905077,,,,-1.042385,,-6.757279,0.112763,-1.915664,-0.513003,4.22694,,-1.127748,-0.473985,8.792108,,5.08717
2008-02-15,2.281298,1.419923,5.322626,,0.008076,1.882199,3.856203,3.00953,-3.275275,,,-1.977323,2.7963,,,3.663214,2.371569,,1.85703,0.721456,5.854479,,,,-0.400824,,,,4.430704,,,3.141663,,2.510998,-1.080011,2.329138,-0.726335,2.258282,4.374166,1.91211,,,,-0.746894,,-4.886001,3.160689,-3.283622,-0.182848,3.857524,,-0.533001,-0.826367,7.154194,,7.424857
2008-02-19,3.47546,0.396944,7.176391,,0.180778,3.643593,1.258079,1.312809,-3.280838,,,-0.705158,3.061799,,,3.657456,3.628029,,4.069388,1.101678,6.195888,,,,-1.860637,,,,6.884181,,,2.761567,,2.876171,-1.080011,3.844553,0.677133,0.656621,1.447387,0.425865,,,,-0.853025,,-0.833749,1.140152,-3.534366,0.114631,5.542899,,-0.544169,3.047308,7.323767,,10.947107
2008-02-20,-0.281566,-1.025106,2.970977,,-0.44995,1.796633,-1.648625,0.16387,-4.171424,,,-1.915944,1.329288,,,2.384273,1.432471,,2.392293,-1.562637,0.247737,,,,-3.765465,,,,6.018266,,,2.006547,,2.190852,-1.080011,5.651387,-0.81643,-0.936492,-0.430066,-1.348516,,,,-2.509037,,2.144358,1.41533,-4.98221,-0.613045,2.765662,,0.366499,5.198556,6.652083,,3.601308
2008-02-21,0.668813,0.855134,3.87387,,0.598496,1.68281,0.293197,1.456701,-3.396913,,,0.408643,1.96741,,,2.174256,2.689818,,2.9475,-0.818965,0.842839,,,,-0.980819,,,,4.298759,,,1.754491,,2.134124,-1.080011,4.321818,1.989685,2.629491,1.073805,0.412263,,,,-0.468002,,1.274771,2.468033,-2.270099,-0.91778,2.063336,,-0.729637,2.333122,3.019045,,4.33496
2008-02-22,-0.348872,2.197512,0.281554,,2.449962,2.28402,0.121042,0.710732,-1.324125,,,0.774167,2.498859,,,2.113344,1.324688,,2.280195,-2.665671,-0.258933,,,,-1.059676,,,,2.697824,,,2.180443,,2.790794,-1.080011,6.467881,1.303734,4.146781,1.153152,-0.040867,,,,0.983541,,1.278958,2.037324,-1.725634,-3.787481,2.689234,,-2.025268,2.544697,2.06926,,3.672741
2008-02-25,-2.624734,0.852996,-0.933695,,5.102664,1.951712,0.019866,-0.003592,-3.180614,,,2.933899,1.083597,,,1.385923,2.163882,,3.44936,-0.708032,-1.980556,,,,-2.152247,,,,3.228539,,,0.655981,,0.003195,-1.080011,3.048186,-0.046213,0.097891,-1.331949,-1.858779,,,,-0.227573,,0.069283,2.400099,-3.513951,-0.565872,0.330562,,-1.67823,0.603896,0.01319,,3.086268
2008-02-26,-4.711497,-0.828865,-0.070575,,0.218484,1.563923,0.851941,-0.511233,-4.750269,,,3.558072,-0.317874,,,-1.339626,-0.803192,,0.07706,-0.665804,-2.440953,,,,-1.391625,,,,-0.119266,,,0.180909,,-2.548076,-1.080011,1.891258,-1.504403,-0.208313,-1.748093,-3.795269,,,,-0.006344,,-2.238339,0.956465,-3.889456,-2.532566,-0.779156,,-2.170227,-1.40017,-2.891761,,0.199285
2008-02-27,-3.294481,-1.662039,-1.442256,,-0.067041,-1.557527,1.605491,-2.06683,-3.28579,,,4.607913,-2.407686,,,-3.887208,-0.383409,,-1.017264,-0.434485,-2.105284,,,,0.999439,,,,-0.687979,,,0.425533,,-3.425347,-1.080011,1.037988,-0.69548,-1.651566,-2.494099,-3.156954,,,,-1.622633,,-4.472477,0.954884,-1.797113,-2.91529,0.255337,,-4.57275,0.760612,-2.726801,,1.238235
2008-02-28,0.642046,-0.580816,1.603465,,-0.032012,0.421624,3.237632,0.370693,-2.124718,,,6.98928,-0.5244,,,-1.925605,1.068844,,-0.276543,1.555214,0.272154,,,,2.389012,,,,-0.46067,,,1.189726,,-1.511668,-1.080011,2.129254,0.186505,-1.228544,-1.942741,-0.340543,,,,-0.584145,,0.343652,3.299228,0.129781,-2.394316,2.523886,,-0.757849,1.479218,-2.447443,,2.65004
2008-02-29,1.549518,0.130355,1.797965,,-0.768115,2.827218,7.785871,2.049889,-3.590145,,,5.62944,2.321037,,,0.832093,1.676775,,2.606311,4.584334,3.191794,,,,4.748304,,,,1.864059,,,3.732262,,0.427325,-1.080011,-0.84915,2.741324,-2.247808,-1.063782,1.195514,,,,2.325099,,2.661319,4.947871,0.750651,-2.634796,4.808189,,1.998247,1.371618,2.155336,,4.807776
2008-03-03,1.425689,0.799077,2.848538,,1.806475,3.112798,10.261576,0.751833,-2.302681,,,6.799741,3.684544,,,0.199167,2.509892,,2.268647,6.027849,3.123896,,,,6.655263,,,,4.059131,,,3.745421,,2.726424,-1.080011,-2.441428,2.348751,0.829202,0.353729,2.546938,,,,1.32129,,4.030158,6.67708,3.013674,-3.491874,1.674484,,1.807982,3.647778,4.407435,,4.503691
2008-03-04,1.535754,1.150299,3.971461,,0.955593,3.671663,10.733743,1.489746,-2.633261,,,2.950913,1.597332,,,0.558605,4.186685,,2.168895,8.485047,2.654122,,,,10.221157,,,,6.26687,,,2.555482,,2.719553,-1.080011,-1.613586,4.271376,-1.232968,-0.405685,3.222621,,,,1.271125,,2.865792,2.526496,2.72106,-1.461924,2.616766,,1.201204,3.474099,5.263037,,5.470397
2008-03-05,1.827919,1.410128,4.912752,,0.963564,0.880319,7.192973,2.343729,-1.842553,,,-0.155508,1.237718,,,1.514417,3.005423,,2.472615,10.775253,2.412817,,,,9.35077,,,,0.923991,,,1.647206,,2.200899,-1.080011,0.634931,6.468922,2.689387,-0.102495,5.647729,,,,2.466113,,4.598212,2.295339,3.303234,-3.581079,0.709322,,-0.84516,5.365727,7.746752,,4.087488
2008-03-06,3.403116,4.307495,6.941513,,1.245323,1.546976,7.16486,4.131417,-0.513713,,,2.227198,2.668987,,,4.190721,5.576438,,0.440281,2.176598,3.900321,,,,8.715905,,,,1.047105,,,3.506721,,4.431518,-1.080011,1.296867,9.497762,2.246387,2.545953,6.26876,,,,3.887728,,5.97366,1.038403,4.819759,-0.276308,0.24892,,0.212043,6.972977,4.622237,,5.775483
2008-03-07,2.490346,5.222841,1.80317,,2.746622,0.398333,4.845198,4.68471,-1.458516,,,3.224022,2.991916,,,4.957005,3.866617,,-1.000216,1.786002,2.902432,,,,6.884389,,,,2.598017,,,3.086957,,4.806462,-1.080011,0.622828,12.073127,1.222837,3.147519,4.62614,,,,6.275681,,4.542991,0.381675,1.415344,-0.72633,-0.590552,,-1.6515,3.45736,6.162205,,4.882458
2008-03-10,3.898397,6.138251,-1.18587,,4.653796,1.986368,4.873222,5.830227,-1.539564,,,4.888504,4.046359,,,6.142991,4.777169,,1.314593,1.062416,4.283188,,,,8.139053,,,,3.177032,,,4.755942,,5.888403,-1.080011,-0.601636,13.272825,0.771096,4.724907,5.376503,,,,5.674168,,3.856015,2.687005,1.719601,2.264303,1.662698,,-0.183985,3.379339,7.789462,,5.26453
2008-03-11,1.374849,0.913563,-1.311507,,3.672688,0.471201,0.494257,-0.330281,-2.162754,,,2.270277,1.783062,,,2.148266,0.72326,,0.356815,-0.251292,1.309784,,,,0.780255,,,,3.258058,,,1.394786,,3.366061,-1.080011,-2.362241,1.164111,-0.411188,-1.565595,0.456196,,,,1.090739,,-0.404499,-0.187702,-1.40364,1.666301,-0.784556,,-0.406854,1.951285,3.158793,,1.071583
2008-03-12,1.715359,0.651112,-1.56416,,4.450592,0.619151,0.980151,1.828214,-2.887432,,,3.259063,2.916347,,,3.416756,0.714167,,2.34982,1.882607,2.348802,,,,1.339058,,,,2.799876,,,1.670873,,2.566206,-1.080011,1.608552,-0.086714,-0.117441,-1.090791,0.426874,,,,1.241783,,-1.701056,0.53044,1.592009,0.08753,1.584154,,2.401947,3.001032,3.402942,,2.124984
2008-03-13,-0.439918,1.932785,-2.357034,,0.583411,-0.270363,-1.261304,0.352403,-4.07867,,,-0.014098,1.527488,,,1.749955,-0.225025,,0.958968,-0.317791,-0.365296,,,,-0.400642,,,,2.045687,,,-1.360283,,0.921471,-1.080011,-0.960778,-1.37708,-0.760879,-1.894635,-1.191203,,,,-0.862996,,-3.057664,0.21693,2.808812,-2.012833,1.018454,,1.74134,2.403858,2.319789,,0.421733
2008-03-14,0.65076,3.63888,-0.711007,,2.165953,-0.120413,-0.578381,0.364746,-4.955361,,,-0.722675,2.314111,,,1.998163,0.295943,,2.087615,1.509698,0.552041,,,,-0.830862,,,,3.987443,,,-0.763122,,0.40052,-1.080011,-1.33027,-1.784711,-3.852048,-0.81138,-0.310378,,,,0.447283,,-5.617949,1.451028,1.45989,-0.280359,1.290766,,1.334152,0.187493,0.873124,,1.537191
2008-03-17,1.533425,3.892661,-2.516027,,3.832103,1.950461,0.877659,1.360595,-1.97916,,,1.521472,3.010571,,,2.049426,0.532699,,2.641155,2.364778,1.675805,,,,1.174653,,,,5.200999,,,0.619667,,1.467989,-1.080011,-2.260885,-1.455202,1.70762,0.780823,1.90966,,,,-0.791072,,-7.29037,1.711903,2.221818,-0.254791,0.775351,,2.41031,-0.181863,1.364191,,3.263954
2008-03-18,-1.322767,0.43161,-2.846657,,2.279277,0.541093,-0.962005,-0.260394,-2.409331,,,-0.385538,0.622691,,,-0.666026,-2.043157,,-0.70023,0.482571,0.153728,,,,-0.108077,,,,3.049547,,,-0.866187,,-0.279777,-1.080011,-1.231635,-3.492163,0.052442,-0.627047,-0.4026,,,,-1.772792,,-9.979621,-0.49399,1.474401,-0.058929,-0.274158,,1.538469,1.443482,-1.780881,,1.089778
2008-03-19,-0.678119,1.280856,-3.592452,,2.419025,2.811899,0.739365,1.640894,-0.389286,,,1.173308,2.471479,,,0.47721,0.239869,,1.406027,-0.107463,1.76623,,,,2.140297,,,,4.518967,,,-0.111983,,2.1073,-1.080011,-1.292986,-1.544689,1.480267,1.709187,1.0721,,,,-2.052849,,-0.565173,0.290795,1.342399,1.719351,0.593283,,3.447109,3.466667,1.353121,,2.869281
2008-03-20,-1.66227,-0.389423,-4.47741,,0.592258,1.355391,-0.036137,1.711725,-1.108527,,,0.582425,2.0,,,-0.699201,-0.912315,,1.593068,-1.783946,0.392832,,,,1.703655,,,,2.302163,,,0.886348,,0.611373,-1.080011,-1.953002,-3.06352,0.98413,2.9445,0.593678,,,,-3.183687,,-1.522806,-0.828003,1.331503,0.931506,-1.22984,,4.548652,1.568617,0.509293,,1.324051
2008-03-24,-1.532272,-2.352677,-2.823977,,-0.661984,-1.782761,-0.456128,-0.378498,-2.164137,,,0.174629,-0.683001,,,-2.622739,-2.733521,,0.357934,-4.077018,-1.561443,,,,-0.248722,,,,0.517208,,,-1.587609,,-1.165404,-1.080011,-4.671457,-2.902678,-0.470793,0.891368,-0.814395,,,,-5.073374,,-2.593223,-2.879492,-2.317832,-0.057211,0.066384,,0.92914,-0.343564,-0.358823,,-0.811599
2008-03-25,0.337959,-2.024173,-1.547881,,-2.069154,-1.769479,-1.179911,0.210846,-2.644323,,,-0.238929,-1.464526,,,-2.132099,-1.596553,,0.415398,-4.58419,-1.254069,,,,-0.388434,,,,0.336743,,,-2.18206,,-1.566741,-1.080011,-3.387687,-0.640683,-0.529165,0.608856,-1.157851,,,,-3.405816,,-2.628223,-2.511668,-2.326254,-0.731922,-0.686278,,0.733687,-1.952788,0.278734,,-1.306018
2008-03-26,1.392257,-1.594703,-1.014454,,-2.067509,-1.102881,-0.907569,-0.341523,-1.751844,,,-0.142422,-1.017132,,,-0.168419,-1.093323,,0.139788,-5.335073,-0.720077,,,,0.117432,,,,0.884264,,,-0.684836,,-0.821666,-1.080011,-3.767303,0.203792,-0.572692,-0.406704,-0.796469,,,,-2.697229,,-2.789136,-3.134097,-0.208346,-3.592346,0.18836,,0.925069,-1.53476,0.784039,,-1.463734
2008-03-27,2.416178,-1.394732,-0.466453,,-2.381987,2.232194,-1.415117,1.253947,-3.172325,,,-2.948344,0.6837,,,1.605656,0.622649,,1.403694,-3.210699,0.733588,,,,1.244639,,,,2.467137,,,0.556027,,2.320692,-1.080011,-5.237487,1.747844,-1.382034,0.130932,0.320614,,,,-0.060513,,-1.799821,-0.49415,1.964972,-2.604283,0.603617,,1.138127,-2.634124,0.855712,,0.350959
2008-03-28,5.540507,1.159151,1.158157,,0.461302,3.623122,-0.627167,2.928239,0.645646,,,-2.387059,2.070186,,,4.032182,2.724264,,2.111654,-0.848899,2.732968,,,,2.006666,,,,2.915074,,,1.488525,,1.403465,-1.080011,-7.558224,4.067943,1.21071,2.491323,2.500591,,,,1.119008,,0.042718,1.409245,3.396897,-3.145335,2.06215,,2.026086,-1.305348,1.575979,,2.344887
2008-03-31,0.710096,-0.70133,-0.721915,,-0.857456,2.513192,-2.454176,2.193595,0.233844,,,2.321793,0.856851,,,2.805005,1.789108,,-0.514065,-0.254133,1.857768,,,,0.379217,,,,0.365882,,,1.254783,,0.935254,-1.080011,-4.049923,0.044421,-1.410208,-0.117453,2.487994,,,,-1.599356,,-1.474871,0.059446,4.962183,-3.756678,-1.032272,,3.851703,-3.09346,-0.367676,,1.671958
2008-04-01,-1.020804,-2.031508,-1.624306,,1.787258,1.073249,-3.895815,-0.138654,1.329565,,,2.659011,-0.518873,,,0.466647,-0.34705,,0.193852,-2.503839,1.216724,,,,-1.993669,,,,-0.764052,,,-0.203423,,0.186896,-1.080011,1.548244,-1.888195,-2.938258,-1.089206,-1.210614,,,,-2.403672,,-1.903888,-1.074178,3.743964,0.458648,-1.963134,,0.591851,-0.41929,-2.964207,,-0.273609
2008-04-02,-1.408856,-3.647675,-2.37391,,0.953987,0.375169,-5.42135,-0.475729,-0.361085,,,2.268226,-1.685184,,,0.335965,-0.176162,,-1.040573,-4.182433,-0.892352,,,,-3.382674,,,,-0.373991,,,-0.715107,,-0.394715,-1.080011,0.941811,-2.306425,-2.704749,-2.137406,-1.931507,,,,-3.149304,,-0.804625,-2.133336,4.381964,-0.490773,-2.844235,,1.408758,-2.239281,-3.613997,,-1.608224
2008-04-03,-2.399036,-3.180818,-3.912374,,0.477963,0.653173,-6.888263,-2.670512,-1.84402,,,2.355531,-2.124465,,,-0.888821,-1.510548,,-2.106275,-2.349709,-1.644533,,,,-3.475279,,,,-1.540924,,,-2.771117,,-0.589387,-1.080011,0.357442,-2.904978,-4.37273,-3.157681,-2.22016,,,,-2.895632,,-2.14829,-2.550976,2.174564,2.044767,-3.586367,,0.951829,-1.369184,-3.037609,,-1.446768
2008-04-04,-2.40136,-2.625104,-0.441755,,2.552881,0.819121,-2.41515,-0.758157,-1.462814,,,2.78753,-1.448749,,,0.03141,-0.631,,-1.787102,-1.849952,-1.727715,,,,-4.32584,,,,-2.162203,,,-1.430775,,-1.042645,-1.080011,0.204604,-4.102923,-3.781949,-3.171266,-2.165927,,,,-3.828992,,-0.647268,-3.371698,0.579299,2.769463,-0.88351,,2.044957,0.419228,-2.902264,,-1.261841
2008-04-07,-3.736408,-2.331503,0.66005,,2.125732,0.451681,-1.292237,-1.166126,-2.429411,,,2.507338,-1.081347,,,-1.90149,-0.942154,,-1.499652,-0.121892,-2.619879,,,,-3.896108,,,,-3.701562,,,-1.472929,,-3.009544,-1.080011,-0.207904,-3.057432,-3.761169,-1.564637,-1.787723,,,,-4.922682,,0.249222,-3.361423,-1.406092,0.785606,-1.74712,,2.037544,1.255663,-3.45949,,-2.258728
2008-04-08,-1.359033,-2.415353,1.455554,,2.528991,-0.012601,-1.932807,-1.740329,1.431311,,,1.041666,-1.275911,,,-3.327876,-1.753321,,-1.335814,0.603096,-2.179613,,,,-1.795877,,,,-4.554751,,,-0.071029,,-1.027784,-1.080011,-1.588298,-4.394435,-3.009781,-2.472746,-2.10002,,,,-4.357441,,-1.476637,-3.351233,-4.10299,-0.117702,-0.433922,,1.509768,0.512804,-3.358766,,-3.343999
2008-04-09,0.819964,-1.555509,4.255526,,1.361592,2.623453,-3.161917,0.678801,0.498152,,,0.202774,1.949836,,,-0.052716,0.888567,,1.027056,1.835084,0.92018,,,,1.524981,,,,-5.748761,,,1.962552,,2.637101,-1.080011,-2.312568,-4.857521,0.040055,0.957293,0.220226,,,,-0.154532,,0.028872,-0.06557,-0.799067,-2.135687,0.411032,,1.079268,0.358812,-2.330473,,-0.551686
2008-04-10,2.997669,-2.925801,1.281675,,3.108596,0.672262,-1.520368,-0.956185,-0.854385,,,-2.124586,0.258965,,,-0.412222,-0.155327,,-1.874489,3.653355,-0.480497,,,,2.771003,,,,-5.083337,,,-0.967031,,-0.197217,-1.080011,-5.955572,0.434849,2.27567,1.081822,2.430111,,,,-1.489824,,-2.104852,-2.499461,-1.514988,-1.71313,3.050235,,-0.860751,2.383249,-0.977843,,0.128041
2008-04-11,5.053573,1.712987,2.571675,,5.003672,1.984654,-0.547497,0.991357,0.662018,,,-0.226428,1.942212,,,1.333654,-0.424956,,-3.599171,8.470912,1.07551,,,,3.758623,,,,-3.227656,,,0.318803,,1.332084,-1.080011,-7.156647,1.047736,4.855093,2.880461,5.0618,,,,0.95569,,-3.714062,-3.138573,-0.16311,-1.463853,4.745743,,-2.886985,4.373079,-0.852926,,3.091203
2008-04-14,4.09148,1.783254,2.54996,,3.585794,1.461996,1.995254,1.599013,2.390503,,,0.081784,2.836125,,,2.264602,-2.365363,,-2.063429,7.159996,2.751363,,,,5.747705,,,,0.239386,,,1.090694,,2.220361,-1.080011,-8.829499,2.492603,7.414912,5.114063,3.960933,,,,1.057574,,-1.414146,-1.221339,2.749898,0.447249,5.163713,,-3.298331,6.071049,2.237891,,4.565378
2008-04-15,1.342143,0.95766,3.772229,,0.875113,0.214037,3.254733,1.912322,3.019177,,,-1.238949,2.609296,,,2.780368,-4.427412,,-2.473121,6.400757,4.19306,,,,3.321063,,,,1.847997,,,0.761281,,1.505578,-1.080011,-10.577153,3.152036,8.864898,2.806794,3.183875,-1.331172,,,-0.23988,,2.426322,0.170344,3.02588,-0.013691,4.956578,,-2.325056,8.003615,4.649066,,3.925076
2008-04-16,-1.270923,-0.601399,2.823383,,-1.158659,-1.95641,-0.166038,0.735232,2.081714,,,-3.3007,0.86965,,,-0.47356,-6.498381,,-3.982249,4.826988,-0.22889,,,,-0.558228,,,,-0.998643,,,-1.237568,,-0.798987,-1.080011,-6.767425,-0.371268,2.517464,-1.076015,-1.443544,-0.84759,,,-2.280396,,1.783756,-0.494538,-0.603051,-0.75252,-0.938733,,-4.051596,4.265302,0.194265,,-0.556833
2008-04-17,-1.383388,-2.73476,3.327272,,-0.206688,-2.930334,-0.307909,2.380545,1.185916,,,-4.090101,0.588278,,,-0.723055,-8.252266,,-4.242647,2.579507,-0.873748,,,,-1.686429,,,,-1.043924,,,-0.948432,,-1.02746,-1.080011,-6.172846,0.374233,1.590552,-1.299068,-2.01474,0.851406,,,0.004809,,2.625172,-0.468559,-0.618911,-0.855734,0.055114,,-3.591284,6.122828,0.056684,,-0.964017
