t(),X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56
2008-02-26,46.5936,54.5246,38.218464,46.647698,28.736682,17.264768,14.475649,25.921329,20.635498,,8.52237,46.5338,22.469684,7.4014,14.11,37.427998,8.84392,16.226545,30.593532,32.266224,40.298079,25.36863,25.36863,,23.215176,,,28.434087,28.434087,11.193259,,25.36863,,29.422259,21.995,21.995,14.46712,25.6104,34.0144,56.019368,,,48.7069,10.331068,36.91,26.66,38.39493,11.2931,20.153997,43.608029,23.31,16.966962,13.083917,41.1434,,59.9765
2008-02-27,46.682,54.0832,37.644246,46.716791,28.664033,16.961494,14.510237,25.5938,20.742928,,8.43996,46.60269,22.283097,7.2651,13.995,37.173493,8.920917,16.32605,30.341231,32.188803,40.298079,25.495952,25.495952,,23.421937,,,28.367496,28.367496,11.395241,,25.495952,,29.306685,21.95,21.95,14.506075,25.315,33.748,55.917273,,,48.1302,10.178887,37.91,26.05,38.41723,11.3623,19.966288,44.061931,23.35,16.660152,13.578677,41.0799,,60.4618
2008-02-28,47.36,53.5268,38.676269,46.316446,28.261955,16.931121,14.377495,25.632776,20.581783,,8.343247,46.203281,22.081072,6.9967,13.885,36.820571,8.965851,16.294674,30.137705,32.068453,40.142172,25.169725,25.169725,,23.191772,,,28.034267,28.034267,11.455806,,25.169725,,29.050764,22.075,22.075,14.371688,24.972,33.2534,55.807303,,,48.5796,10.072205,36.55,26.85,38.409796,11.3405,19.689665,44.763246,22.59,16.632945,13.624462,40.5302,,60.234
2008-02-29,46.2693,52.0876,37.536049,44.853055,27.278062,16.756773,14.100513,25.180504,19.265767,,8.117563,44.743521,21.758515,6.6029,13.5,36.204976,8.739105,15.830969,30.178429,31.55275,39.773642,24.803604,24.803604,,22.801744,,,27.493683,27.493683,11.274012,,24.803604,,28.439834,20.75,20.75,14.246997,24.105,32.3498,54.629317,,,47.0276,9.996886,35.66,27.55,37.928211,11.0177,18.978347,44.523959,22.17,16.517027,13.202956,40.1074,,59.2832
2008-03-03,46.1514,52.2987,38.068632,45.101592,27.996295,16.817427,14.163986,24.977718,19.435864,,8.174898,44.99141,21.972207,6.4146,13.65,36.007946,8.822514,16.206996,30.14585,32.652954,39.765797,24.82756,24.82756,,23.020207,,,28.019469,28.019469,11.422159,,24.82756,,28.935191,20.275,20.275,14.223692,24.4766,32.5495,55.108386,,,47.4262,9.938832,36.13,28.31,38.720974,11.2794,18.761,43.575034,22.01,16.462525,13.70697,41.7917,,59.3724
2008-03-04,45.9549,52.1835,38.285026,44.825418,27.751084,16.862941,14.342907,24.985531,19.185194,,8.113972,44.715945,21.727372,6.4102,13.515,35.942302,8.899511,16.106709,30.064495,33.151505,39.538384,24.676282,24.676282,,23.156667,,,28.374895,28.374895,11.442347,,24.676282,,28.827812,20.45,20.45,14.38147,24.0002,32.2832,55.006291,,,47.528,9.913726,35.44,27.88,38.076319,11.2096,18.879553,44.160916,22.43,16.332959,13.670246,42.1018,,59.5407
2008-03-05,46.122,52.2987,38.767757,44.714967,27.837096,16.696118,14.400585,25.188227,19.274719,,8.228641,44.605837,21.762374,6.5033,13.51,36.18854,8.886686,16.181875,30.284218,34.277485,39.648123,24.684299,24.684299,,23.277645,,,27.84171,27.84171,11.597125,,24.684299,,28.819617,21.035,21.035,14.591811,25.7723,32.3596,55.491876,,,47.0615,10.03296,35.69,28.95,38.283802,11.262,18.533774,43.484273,22.5,16.11486,14.83394,43.6241,,59.6596
2008-03-06,45.2868,51.1378,38.509819,44.080002,27.032941,16.324573,14.054334,24.735955,18.862904,,8.103199,43.972278,21.346568,6.0813,13.205,35.991609,8.715578,15.956278,28.990132,32.317775,39.083559,24.493316,24.493316,,23.051351,,,27.103157,27.103157,11.509642,,24.493316,,28.571892,20.58,20.58,14.408687,24.9148,31.8056,55.365524,,,45.8403,9.840592,34.39,28.67,36.920532,11.105,18.336186,42.155858,22.11,15.802202,14.888881,41.9961,,58.3226
2008-03-07,44.9232,51.675,37.461087,44.121359,27.196355,16.112236,13.950385,24.626748,18.567472,,8.221459,44.013593,21.268846,5.6766,13.25,35.991609,8.649284,15.655418,28.526253,32.154404,38.777698,24.357978,24.357978,,22.953867,,,27.543311,27.543311,11.435618,,24.357978,,28.547119,20.28,20.28,14.515857,24.3813,31.6719,54.947007,,,45.4416,9.899416,34.15,28.39,36.631562,10.8956,18.0892,41.726727,22.14,15.428748,14.48569,43.4761,,58.0057
2008-03-10,45.3555,52.0396,35.696704,43.838422,27.20066,16.081954,14.100513,24.626748,18.173562,,8.436369,43.731307,21.746848,5.4645,13.395,36.418343,8.704922,15.454941,28.721634,31.475423,39.0208,24.437578,24.437578,,22.879786,,,27.289668,27.289668,11.4087,,24.437578,,28.819617,19.63,19.63,14.558725,23.8001,31.3376,54.496992,,,45.5689,10.134715,33.79,27.96,37.298423,10.756,18.474497,42.263067,22.35,15.358294,14.357493,44.498,,57.966
2008-03-11,46.3676,52.5673,37.053318,45.115313,28.146794,16.552051,14.23905,24.751582,18.764427,,8.640568,45.00515,22.205374,5.8108,13.54,37.09968,8.837508,15.642906,29.608761,32.352174,39.875535,24.946865,24.946865,,23.195733,,,28.43111,28.43111,11.65769,,24.946865,,29.678179,19.875,19.875,14.658069,24.2765,31.2899,55.231298,,,46.2304,10.168133,35.81,28.02,37.505812,10.8869,19.017865,42.485906,23.0,15.914929,14.714804,45.1886,,59.303
2008-03-12,46.1907,52.0723,36.728728,45.080815,28.095133,16.430742,14.256344,25.40664,18.567472,,8.572522,44.970753,22.450209,5.7155,13.7,37.54285,8.78833,16.219507,30.031917,33.340559,40.040279,24.842555,24.842555,,23.234979,,,28.177466,28.177466,11.799009,,24.842555,,29.380909,20.81,20.81,14.348298,24.2813,31.1848,54.923384,,,45.7979,10.137928,45.1,27.43,37.654014,11.2882,18.464618,43.855639,22.77,16.238931,15.072115,45.5269,,59.4318
2008-03-13,45.7584,53.6253,36.853542,44.78406,27.905978,16.498922,13.990125,25.19604,18.1288,,8.69072,44.674631,22.39968,5.9233,13.715,37.518246,8.811858,16.745965,29.958707,32.713129,39.45209,24.304786,24.304786,,23.132904,,,28.356487,28.356487,12.290358,,24.304786,,29.380909,19.995,19.995,14.307387,24.4154,31.1371,54.67068,,,45.1533,9.899416,47.92,27.33,37.809649,11.6545,17.980527,43.938077,22.86,16.288294,15.209564,45.7383,,59.4318
2008-03-14,45.3948,54.13,36.495625,43.645061,27.79844,16.134993,13.816448,24.712605,17.564793,,8.511597,43.538471,22.228709,5.6636,13.47,37.009334,8.6664,16.144243,29.673826,33.108483,39.122784,23.975635,23.975635,,22.583372,,,27.953599,27.953599,11.893221,,23.975635,,28.704043,19.405,19.405,13.982136,23.6683,30.7741,54.046886,,,44.6529,9.964582,46.72,26.39,37.661447,11.2358,18.049683,43.121231,22.46,15.858565,14.613982,44.2302,,58.7583
2008-03-17,45.0313,53.47,35.014198,43.783148,28.056477,16.028824,13.833834,24.642375,17.44841,,8.354021,43.676253,22.061597,5.7177,13.38,36.46765,8.520941,16.056565,29.209947,32.833479,39.0208,23.975635,23.975635,,22.646111,,,27.901444,27.901444,11.913508,,23.975635,,28.505863,18.53,18.53,13.773495,24.1568,30.7073,54.59963,34.687537,,44.5766,9.563906,45.52,25.65,37.039093,11.1747,17.733542,42.032103,22.35,15.731747,14.302456,43.8566,,58.8574
2008-03-18,45.444,54.1397,36.220979,44.915189,29.054182,16.60509,14.047987,25.188227,18.039275,,8.805389,44.805493,22.617321,6.0705,14.035,37.214532,8.685637,16.620557,29.624958,33.443756,40.102948,24.529532,24.529532,,23.321302,,,28.998041,28.998041,12.404758,,24.529532,,29.446938,19.61,19.61,14.086413,24.5878,31.4523,55.2866,34.834977,,46.4,9.837421,47.82,26.28,37.780009,11.5673,18.563412,43.368742,22.9,16.323477,15.172937,44.2231,,60.5806
2008-03-19,44.8839,53.8485,35.114086,44.756423,28.559635,16.642988,14.117439,25.437803,17.887083,,8.572522,44.647152,22.897158,6.1462,14.02,36.966228,8.677103,16.269651,30.040061,32.455278,40.165707,24.216415,24.216415,,23.537244,,,29.206929,29.206929,12.559635,,24.216415,,29.579089,19.09,19.09,13.932889,24.5974,31.691,55.373399,34.884152,,47.2566,9.610049,47.66,26.58,37.387251,11.323,18.652327,42.972704,23.0,16.661659,15.347014,45.9004,,60.8678
2008-03-20,45.218,53.8388,33.441191,45.529476,28.839107,16.878082,14.23905,26.038258,18.110895,,8.945071,45.418298,23.363493,6.2241,13.71,37.371802,8.743396,16.68331,30.910899,32.446654,40.479414,25.003075,25.003075,,23.961207,,,29.602328,29.602328,12.875919,,25.003075,,29.876266,19.335,19.335,13.830567,25.0188,32.7703,56.210343,34.518997,,49.1903,9.638668,47.69,26.56,37.757802,11.6109,18.859794,43.170772,22.84,17.373205,15.475307,46.1612,,61.5314
2008-03-24,46.3283,53.4409,34.781187,46.461393,29.226207,16.582333,14.493679,26.061699,18.280992,,8.909284,46.347883,23.173046,6.8301,13.955,37.512538,8.709165,16.570414,31.2527,32.352174,40.34605,24.738151,24.738151,,24.016115,,,29.900727,29.900727,12.849001,,24.738151,,29.942294,18.935,18.935,14.110059,25.1529,33.0091,56.41562,35.818229,,48.2574,9.629114,49.58,26.53,37.787349,11.5324,19.027744,44.919996,22.98,17.281659,15.530248,46.4642,,61.5016
2008-03-25,47.4288,54.1591,35.538564,46.502751,29.054182,16.65822,14.412635,26.39695,18.254135,,9.127785,46.389198,23.025319,6.8799,14.125,37.793911,8.837508,16.68331,31.448081,32.369327,40.683291,24.609792,24.609792,,24.106398,,,30.087238,30.087238,12.781707,,24.609792,,29.942294,19.095,19.095,14.434884,25.2966,33.1333,56.486761,36.345037,,48.6136,9.749934,49.65,26.5,38.076319,11.6109,18.978347,44.763246,22.99,17.359114,15.218721,47.2747,,61.5116
2008-03-26,47.4189,53.8679,35.272226,46.033411,28.839107,16.597565,14.308503,25.952492,18.110895,,8.980921,45.920995,22.93207,6.7089,13.8,37.95118,8.766924,16.758476,31.024833,31.948197,40.518638,24.738151,24.738151,,24.004323,,,29.990238,29.990238,13.037525,,24.738151,,29.810237,18.66,18.66,14.369902,25.0284,32.4933,56.18672,35.326647,,48.8341,9.675214,48.3,26.01,37.453965,11.6633,17.861974,44.515735,22.91,17.253477,15.099586,47.1056,,60.8381
2008-03-27,47.1537,53.1594,34.906001,44.521704,28.538109,17.780379,14.094258,26.170814,17.752795,,8.937889,44.413002,23.20024,6.8842,13.69,38.15815,8.809689,17.046728,31.041122,31.75905,40.714671,24.834539,24.834539,,24.067153,,,30.236483,30.236483,13.286515,,24.834539,,31.23838,17.99,17.99,14.413195,24.674,32.3405,56.210343,35.593538,,48.7323,9.707004,48.27,25.86,37.57996,11.8639,17.812577,44.053608,23.02,17.161842,14.751432,46.6122,,61.3234
2008-03-28,47.1635,53.7903,35.188956,44.080002,28.538109,18.265618,13.978534,26.334624,17.904987,,8.765948,43.972278,23.340158,6.7132,14.08,38.812029,8.901679,17.121992,30.756242,31.681723,41.153806,24.738151,24.738151,,23.921961,,,30.005217,30.005217,13.131737,,24.738151,,30.437651,17.335,17.335,14.533293,24.7794,32.8276,56.502509,35.86043,,48.5627,9.65135,47.91,25.96,37.63924,11.9162,17.447039,43.929853,23.07,17.168931,14.778902,46.3233,,62.0563
2008-03-31,46.6231,52.9167,34.25682,47.973002,28.477928,18.159449,14.007511,26.474994,17.98556,,8.866252,47.855876,23.270154,6.8496,14.75,38.878264,8.910214,17.523042,30.658598,31.922328,41.216475,24.890655,24.890655,,23.894417,,,29.811217,29.811217,13.192302,,24.890655,,30.520164,17.65,17.65,14.169512,24.4537,32.3883,57.007826,35.523262,,49.3175,9.385847,47.54,25.76,37.498472,12.1954,17.456918,43.377065,22.86,17.75366,14.613982,46.1823,,62.2345
2008-04-01,47.5467,53.47,34.889383,50.202586,30.043278,18.318656,14.302707,26.911639,18.755474,,8.808918,50.079961,23.689909,6.895,15.175,39.432841,9.021441,18.07462,31.936394,31.879212,42.424142,25.452568,25.452568,,24.11819,,,30.587127,30.587127,13.636545,,25.452568,,31.230184,19.815,19.815,14.137531,24.8081,33.181,56.952615,35.523262,,50.5133,9.579801,46.96,26.46,38.365289,12.5792,18.889433,44.598172,23.14,17.979114,15.420269,45.4564,,63.106
2008-04-02,47.6351,51.9753,34.764478,50.140452,29.922915,18.10641,14.013306,26.872663,18.55852,,8.844767,50.017988,23.340158,6.8907,15.16,39.523876,9.059963,18.174809,31.765447,30.715178,41.624321,25.348259,25.348259,,23.733473,,,30.766148,30.766148,13.45485,,25.348259,,31.032004,19.465,19.465,14.092877,24.8272,32.7512,56.391997,35.965757,,51.0561,9.493942,47.61,26.65,38.024472,12.649,18.494256,44.507412,23.38,18.176387,14.925509,44.9913,,62.0364
2008-04-03,47.5762,52.3053,34.323382,50.51316,29.914304,18.424825,13.891696,26.331172,18.388422,,8.60119,50.389822,23.33235,6.8712,14.92,39.25077,8.985088,18.112155,31.700382,31.275684,41.561561,25.043158,25.043158,,23.772719,,,30.65426,30.65426,13.387456,,25.043158,,31.155867,19.225,19.225,14.048223,24.4249,32.4742,56.376158,35.853367,,51.8958,9.540085,48.22,26.4,38.046679,12.6054,19.482197,44.383656,23.55,18.197479,15.062958,45.3225,,62.393
2008-04-04,47.6449,52.5091,35.397041,51.023955,30.615227,18.652303,14.088554,26.817787,18.45109,,8.583234,50.89934,23.530515,7.0443,14.74,39.813614,9.0792,18.036988,31.765447,31.405031,41.679145,25.316098,25.316098,,23.651111,,,30.639281,30.639281,13.427932,,25.316098,,31.197123,19.12,19.12,13.856764,24.4537,32.4647,56.478796,36.078146,,52.4131,9.460567,46.5,26.65,37.913344,12.5531,19.650147,44.952991,23.76,18.493388,15.411112,45.2521,,62.6604
2008-04-07,47.3207,52.5673,35.913098,51.023955,30.610922,18.728099,14.175301,26.778538,18.370517,,8.568931,50.89934,23.670433,7.014,14.8,39.151468,9.083444,17.974333,31.855039,32.129284,41.608631,25.356275,25.356275,,23.698188,,,30.572148,30.572148,13.172114,,25.356275,,31.230184,18.955,18.955,13.96521,24.4154,32.8467,56.739374,35.586476,,52.0569,9.401742,45.41,26.85,38.017039,12.5094,19.156177,44.631266,23.99,18.563843,15.576032,44.7869,,62.3831
2008-04-08,47.4681,52.1791,35.979659,50.326855,30.610922,18.568892,13.972739,26.488077,18.853952,,8.594007,50.203905,23.498295,7.0119,14.835,38.563725,8.993622,17.811391,31.684093,32.198269,41.538027,25.412391,25.412391,,23.753096,,,30.318504,30.318504,13.373998,,25.412391,,31.172351,18.44,18.44,13.678063,24.3483,32.4742,56.281394,35.5373,,51.6159,9.352429,45.37,26.37,37.824423,12.396,18.790639,44.672485,23.63,18.444114,15.365328,44.3993,,61.7492
2008-04-09,47.0357,51.3735,36.30425,49.615838,29.961571,18.629546,13.509661,26.543044,18.370517,,8.665644,49.494634,23.576556,7.1417,14.36,38.745795,8.970094,17.685984,31.334147,31.98269,41.428198,25.284032,25.284032,,23.859132,,,29.468062,29.468062,13.09809,,25.284032,,31.197123,18.15,18.15,13.346093,24.2525,32.5411,56.036655,34.680474,,51.0392,9.338119,43.41,26.14,37.498472,12.3088,17.832336,44.01239,23.25,18.127025,15.072115,43.8214,,61.4026
2008-04-10,47.6646,50.9561,35.754957,49.512346,30.791557,18.470339,13.700724,26.174176,18.20042,,8.819691,49.391347,23.39661,7.3214,13.735,38.745795,8.948735,17.736127,31.212069,32.33624,41.232165,24.866605,24.866605,,24.074984,,,29.654573,29.654573,13.185573,,24.866605,,30.8816,18.23,18.23,13.844006,24.6453,32.6939,56.613022,34.174854,,48.5796,9.274538,45.25,25.8,36.787104,12.3437,18.187995,45.093294,22.75,18.049569,15.539405,44.3325,,61.8087
2008-04-11,47.5172,51.8782,35.81321,48.953235,30.778642,18.379311,13.492367,26.221239,18.1288,,8.77313,48.833596,23.290976,7.1396,13.21,38.65476,8.762633,17.460387,29.209947,32.379356,40.738206,24.665908,24.665908,,23.666773,,,29.154684,29.154684,12.674035,,24.665908,,30.690591,17.605,17.605,13.639703,24.6931,32.3787,56.376158,33.9431,,47.4093,9.245919,43.52,24.91,35.772085,12.1518,17.911371,44.664261,22.15,17.542296,15.438583,43.4239,,61.7041
2008-04-14,47.2028,51.752,35.746557,48.815148,30.52491,18.280759,13.723814,26.229143,18.433185,,8.998814,48.695912,23.39661,7.0443,13.365,38.745795,8.597938,17.610818,29.445959,33.560731,41.028287,24.714102,24.714102,,23.945455,,,29.29644,29.29644,12.815354,,24.714102,,30.806817,17.185,17.185,13.748234,24.7506,32.713,56.020906,33.711347,,47.3669,9.201404,43.67,25.1,35.979567,12.2565,18.336186,44.556954,22.21,17.450749,15.686011,43.8143,,62.0327
2008-04-15,46.9866,51.587,36.753654,48.753014,30.266874,18.235245,13.955353,26.480264,18.665949,,9.224498,48.63394,23.529618,7.2218,13.68,39.052067,8.525232,17.698593,29.323881,33.888411,41.65561,24.802378,24.802378,,23.921961,,,29.617307,29.617307,13.138467,,24.802378,,30.840064,17.025,17.025,13.856764,25.038,32.6557,56.234057,33.851811,,48.0029,9.142579,45.23,27.11,36.513,12.3175,18.217633,44.821012,22.5,17.59866,16.079949,44.7585,,62.2617
2008-04-16,47.4091,52.0044,37.619228,49.222451,30.529215,18.379311,13.932263,26.935443,19.050907,,9.206605,49.102143,23.940398,7.3257,13.85,39.085234,8.552108,17.848926,29.291302,34.785221,41.734059,25.043158,25.043158,,24.004323,,,29.863461,29.863461,13.400915,,25.043158,,31.13901,16.395,16.395,13.831248,25.4019,32.608,56.147168,34.736712,,48.8171,9.190265,45.02,27.53,37.209502,12.4222,18.395462,44.730251,22.65,17.612751,16.373162,44.8508,,62.3015
2008-04-17,47.4681,50.2185,37.902183,48.904919,30.838913,18.258002,13.8859,27.382809,18.961382,,9.124194,48.78546,23.924692,7.4772,13.625,39.027266,8.468322,17.848926,29.047145,34.474787,41.514492,25.107385,25.107385,,23.819886,,,29.796328,29.796328,13.024066,,25.107385,,31.122433,16.25,16.25,13.952451,25.3541,32.5602,55.878715,35.010579,,49.0037,9.373122,45.0,28.01,37.150221,12.4222,18.306547,45.274815,22.2,17.577568,16.886236,44.8153,,62.1124
2008-04-18,47.1144,50.7329,38.676269,49.284488,30.907705,18.235245,13.845425,27.63393,19.865584,,9.27465,49.164115,24.405925,7.5832,13.29,39.499075,8.543526,17.698593,28.916922,35.492321,41.294924,25.243855,25.243855,,23.596113,,,29.773951,29.773951,13.178843,,25.243855,,31.554182,16.105,16.105,14.105636,25.7372,32.5793,55.744489,35.087831,,49.6398,9.400157,45.25,28.54,37.498472,12.3175,18.0892,45.976229,22.7,17.824114,17.426877,45.518,,62.6301
2008-04-21,47.3305,50.6261,40.099444,49.001551,30.675499,18.341413,13.909082,27.422058,20.017776,,9.167164,48.881829,24.308098,7.3928,13.07,39.358339,8.491944,17.560674,29.104158,36.078697,40.745961,25.163595,25.163595,,23.690357,,,29.751573,29.751573,13.286515,,25.163595,,31.404709,16.545,16.545,14.143996,25.6127,32.6844,55.191836,35.5584,,49.2157,9.392188,45.1,28.9,37.164995,12.2216,18.138598,46.174198,23.06,17.612751,17.811658,45.3264,,62.2318
2008-04-22,46.5739,50.8591,39.350376,48.746153,30.159426,17.72725,13.660157,27.029659,19.605961,,8.998814,48.627022,24.081214,7.2023,13.005,38.903065,8.433902,17.335077,28.819278,39.63135,40.338205,24.818411,24.818411,,23.50979,,,28.736998,28.736998,12.97023,,24.818411,,31.122433,16.01,16.01,14.07374,25.3445,32.2164,54.560167,35.165082,,48.5796,9.414467,44.59,28.16,36.372232,12.0645,17.881733,45.852374,22.59,17.28866,17.197762,44.3041,,61.9829
2008-04-23,46.8884,51.4414,39.392011,48.925598,29.682009,17.575658,13.903286,27.163033,19.946156,,9.249574,48.806118,24.448914,7.2023,12.865,39.192803,8.483363,17.23479,28.672765,38.76041,40.745961,25.139545,25.139545,,23.678565,,,28.490753,28.490753,13.09809,,25.139545,,31.479492,16.235,16.235,14.233304,24.9901,33.0569,54.631218,36.520553,,50.437,9.497155,44.83,28.15,36.342592,11.9948,17.654506,46.207193,22.42,17.197113,16.648061,45.1418,,62.2717
2008-04-24,46.4659,52.7517,38.393223,47.5313,28.933729,17.477105,13.278122,27.186655,19.444816,,9.253165,47.415151,24.104638,7.027,12.68,38.961032,8.474734,17.560674,28.282096,38.493092,40.628377,25.083335,25.083335,,23.651111,,,28.557886,28.557886,13.178843,,25.083335,,31.388132,15.805,15.805,14.380109,24.3196,32.1686,53.691635,36.520553,,50.7169,9.57029,44.27,28.26,36.750123,12.2216,17.733542,45.30781,22.92,16.957568,16.565553,45.4258,,61.8136
2008-04-25,46.3283,52.2567,39.375393,47.268944,29.024047,17.370937,13.191375,27.202282,19.919299,,9.213725,47.153523,23.823006,6.9556,12.62,38.696193,8.502694,17.63584,28.273952,40.002147,40.283381,24.561599,24.561599,,23.289887,,,28.677264,28.677264,13.959658,,24.561599,,31.554182,16.835,16.835,13.850385,24.3196,31.8343,53.391594,36.02897,,51.1409,9.460567,44.22,28.48,36.698183,12.2739,17.960768,45.101518,22.89,16.393931,16.629747,45.7523,,62.1821
2008-04-28,47.7825,51.4026,39.466881,47.324218,29.746585,17.386078,13.023493,27.108157,19.990919,22.504575,9.288953,47.208577,23.959963,6.8712,12.51,38.795495,8.466153,17.698593,29.584327,39.786567,40.126483,24.377029,24.377029,,23.152527,,,28.393753,28.393753,14.410531,,24.377029,,31.620584,16.51,16.51,13.58867,24.3962,31.8534,53.817896,35.867405,,51.4717,9.401742,44.66,28.59,36.720483,12.3175,18.405342,44.54873,23.11,17.44366,16.712159,45.7665,,76.58
2008-04-29,48.5489,50.9464,37.935509,47.772879,29.544425,17.676568,13.081355,27.312215,20.161016,22.629321,9.206605,47.65622,23.967771,6.8907,12.395,38.886531,8.487653,18.187419,30.406296,38.691425,40.76165,24.698069,24.698069,,23.050451,,,28.386354,28.386354,14.127894,,24.698069,,31.379843,17.255,17.255,12.918521,24.0801,32.3023,53.849484,36.527615,,51.0137,9.198234,46.05,28.33,36.913099,12.6577,18.504136,44.631266,22.69,17.253477,16.354848,45.66,,76.5402
2008-04-30,48.3426,50.5388,36.670475,46.675335,29.252037,18.013025,13.023493,27.312215,20.805595,23.253324,9.27465,46.561376,23.627444,6.9686,12.34,38.927964,8.468322,18.187419,30.422586,39.993524,40.126483,25.388341,25.388341,,23.10932,,,28.490753,28.490753,14.107706,,25.388341,,31.379843,17.695,17.695,12.765336,24.6165,32.1972,54.110062,35.83933,,51.7685,8.562216,44.3,28.68,36.957513,12.6577,18.138598,45.250044,22.67,17.140749,16.309064,45.5677,,75.8332
2008-05-01,48.824,50.3932,35.946333,47.510523,29.875558,18.303515,13.110332,28.018516,21.065218,22.587769,9.371363,47.394494,23.979528,7.8343,12.575,39.581843,8.625143,18.701267,31.187635,39.639974,41.114581,25.645248,25.645248,,23.195733,,,26.580981,26.580981,14.336507,,25.645248,,31.554182,17.44,17.44,12.841886,24.5112,32.3692,54.086348,35.642714,,52.7354,8.528841,45.79,29.25,37.461398,13.0154,18.355945,44.779793,22.95,17.197113,16.327378,46.1144,,75.8432
2008-05-02,49.4037,49.9564,36.570587,47.924686,30.236828,17.974765,13.110332,27.885142,21.083123,21.4646,9.529001,47.807643,24.124203,8.371,12.31,39.283838,8.588649,18.375383,31.065556,40.148741,41.091047,25.717397,25.717397,,23.070074,,,24.94714,24.94714,14.040411,,25.717397,,30.889888,17.6,17.6,13.039724,24.4249,31.8916,54.560167,35.832267,,51.336,8.554248,45.95,29.57,37.357611,12.7886,18.296668,44.144369,22.64,16.99984,16.309064,45.7026,,75.664
2008-05-05,50.5141,51.3735,36.695401,47.65547,30.387327,17.798965,12.780364,27.735959,21.172648,21.963766,9.65079,47.539096,24.190707,8.1048,12.755,39.40804,8.681016,18.500791,31.10628,40.441929,40.910704,25.669298,25.669298,,22.916961,,,24.574118,24.574118,13.764405,,25.669298,,30.441469,17.445,17.445,13.21851,24.243,31.4905,54.14165,35.684827,,50.9968,8.644905,44.1,29.27,36.972379,12.8758,18.474497,43.863863,22.13,16.774386,16.446513,45.369,,75.4051
2008-05-06,51.1331,50.8785,37.219767,47.959184,30.585181,17.921272,12.786159,27.900769,21.03836,20.840596,9.571971,47.842039,24.167283,8.4857,12.76,39.449375,8.691767,17.372612,31.17949,41.019681,40.691136,25.653265,25.653265,,22.873845,,,24.193608,24.193608,13.764405,,25.653265,,30.491294,17.665,17.665,13.333335,24.128,31.9489,54.14165,36.436326,,50.9544,8.566972,43.7,29.9,36.994586,12.0907,18.622689,47.114899,22.11,16.915295,16.226556,45.1773,,75.2756
2008-05-07,50.1442,50.5097,36.395737,47.489844,30.185166,17.584906,12.676231,27.453494,20.733976,21.215017,9.414333,47.373836,23.823006,8.239,13.155,38.936231,8.717558,17.247302,30.935333,40.226349,40.33036,25.308081,25.308081,,22.387053,,,24.014586,24.014586,13.508686,,25.308081,,30.416604,17.8,17.8,13.29506,23.8215,31.691,53.699509,36.302837,,51.4547,8.636936,42.5,30.43,36.905665,12.0035,18.622689,45.043752,22.0,16.619386,16.189928,44.5171,,75.6739
2008-05-08,50.5497,50.8785,37.086553,48.007597,30.456118,17.676568,12.508349,27.735959,20.832453,21.131822,9.292544,47.890272,24.092971,8.2757,13.04,39.358339,8.771262,17.335077,30.552809,40.226349,40.298981,25.516795,25.516795,,22.096579,,,23.917586,23.917586,13.66475,,25.516795,,30.773663,15.07,15.07,13.614187,23.697,31.4427,53.328419,36.661017,,52.6166,8.670312,42.34,30.78,37.379911,12.0645,18.375703,46.28973,24.0,16.654657,16.327378,44.4532,,76.3709
2008-05-09,50.3618,50.5194,35.521855,47.600294,30.318535,17.454892,12.438896,27.783112,20.671308,20.998693,9.113421,47.484042,23.791684,7.9944,13.125,39.507342,8.678895,17.121992,30.105219,40.183233,39.891225,25.155578,25.155578,,22.041581,,,24.126475,24.126475,13.746097,,25.155578,,30.640767,14.3,14.3,13.36523,23.5246,31.118,53.304705,36.401188,,50.7169,8.570143,41.79,30.19,37.646581,11.9162,17.871853,46.207193,23.38,16.816659,15.896715,43.9918,,76.2216
2008-05-12,51.0342,51.0823,36.021295,48.503104,31.071119,17.561967,12.340467,28.081296,20.492258,21.273244,9.263877,48.384687,23.967771,8.2238,13.18,40.210922,8.820675,17.172135,30.276073,40.269465,40.267691,25.171611,25.171611,,22.139786,,,24.312985,24.312985,14.126113,,25.171611,,31.04765,15.12,15.12,13.77375,23.697,31.4905,53.178353,36.850658,,51.2342,8.67511,41.95,30.68,38.217088,11.9511,18.59305,47.081904,24.19,16.936476,16.29075,44.5739,,77.0679
2008-05-13,51.4693,51.0532,36.054621,48.683725,31.243143,17.447276,12.352058,28.049951,20.116253,21.547794,9.203013,48.564757,24.104638,8.1069,13.055,39.946083,8.790594,17.197158,30.308652,40.347074,40.34605,24.995059,24.995059,,22.179032,,,23.969831,23.969831,14.003993,,24.995059,,30.989537,14.8,14.8,13.990811,23.6204,31.6337,53.099429,36.843683,,50.9374,8.745074,41.55,30.0,38.143033,11.9686,20.766521,47.684234,24.4,16.774386,16.464827,44.297,,77.048
